"id","category","de","es","en_ref","context","limit","status","note"
"glossary.aufstellung.text","i18n","Zwischen zwei Durchläufen stellst du deine Kartenreihenfolge um. Jeder Tausch kostet Formations-Energie.","Entre dos ciclos reordenas tu orden de robo. Cada intercambio cuesta energía de orden.","Between two cycles you rearrange your draw order. Every swap costs order energy.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baufeld.label","i18n","Baufeld (Deckel)","Espacio de construcción (tope)","Build space (cap)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baufeld.match","i18n","Baufeld","espacio de construcción","build space","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baufeld.text","i18n","Die begrenzte Zahl belegbarer Brettzellen. Die Knappheit macht das Platzieren zur Entscheidung (der Upgrade-Baum und der Perk Bauhütte heben den Deckel).","El número limitado de celdas del tablero que puedes ocupar. La escasez convierte la colocación en una decisión (el árbol de mejoras y la ventaja Logia de Canteros suben el tope).","The limited number of board cells you may occupy. The scarcity makes placement a decision (the upgrade tree and the perk Masons' Lodge raise the cap).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baukat.label","i18n","Bau-Kategorien","Categorías de construcción","Build categories","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baukat.match","i18n","Bau-Kategorien","categorías de construcción","build categories","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baukat.text","i18n","Drei Effekt-Arten: Wert (Tragwerk, +Stichwert) · Score (Handelsbau, +Score) · Formation (Sakralbau, biegt die Erkennung).","Tres clases de efecto: valor (estructura portante, +valor de baza) · puntuación (edificio comercial, +puntuación) · formación (edificio sacro, dobla el reconocimiento).","Three kinds of effect: value (structural, +trick value) · score (commercial, +score) · formation (sacral, bends the recognition).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauphase.label","i18n","Bauphase / Der Architekt","Fase de construcción / el Arquitecto","Build phase / the Architect","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauphase.match","i18n","Bauphase|Architekt|Architekten","fase de construcción|Arquitecto","build phase|Architect","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauphase.text","i18n","Der Architekt ersetzt den Shop: statt zu kaufen legst du geometrische Gebäude als Overlay aufs Kartenbrett. Kein Geld, keine Münzen.","El Arquitecto sustituye a la tienda: en vez de comprar, colocas edificios geométricos como una capa sobre el tablero de cartas. Sin dinero, sin monedas.","The Architect replaces the shop: instead of buying, you lay geometric buildings onto the card board as an overlay. No money, no coins.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauplan.label","i18n","Bauplan","Plano","Blueprint","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauplan.match","i18n","Bauplan|Baupläne","plano|planos","blueprint|blueprints","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauplan.text","i18n","Ein Angebots-Eintrag, aus dem du ein Gebäude errichtest. 3 Baupläne je Bauphase.","Una entrada de la oferta a partir de la cual levantas un edificio. 3 planos por fase de construcción.","An offer entry from which you erect a building. 3 blueprints per build phase.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bekenntnis.label","i18n","Bekenntnis","Compromiso","Commitment","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bekenntnis.match","i18n","Bekenntnis|Pflanzen-Bekenntnis","compromiso","commitment|lightning commitment|fire commitment","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bekenntnis.text","i18n","Wie stark du dich der Pflanze verschrieben hast: der Anteil der Pflanzen-Skills an den Referenz-Slots. Die Direkt-Dividenden der Pflanzen-Legendären zahlen anteilig danach, voll erst bei reinem Deck. Blitz und Feuer kennen kein Bekenntnis mehr.","Hasta qué punto te has comprometido con un arquetipo: la proporción de tus ranuras de habilidad que ocupan sus habilidades. Muchos efectos, sobre todo los legendarios, pagan en proporción a él, y del todo solo con un mazo puro.","How far you have committed to an archetype: the share of your skill slots its skills occupy. Many effects, legendaries above all, pay proportionally to it, in full only on a pure deck.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bersten.label","i18n","Bersten","Estallido","Burst","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bersten.match","i18n","Bersten|bricht|brechen|Bruch|Brüche|Bruchs|brechendem|Berst-Score|Berst-Schwelle","estallido|estallidos|estalla|estallan|estallar|umbral de estallido","burst|bursts|bursting|burst score|burst threshold","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bersten.text","i18n","Erreicht ein Gletscher 12 Masse, bricht er: Berst-Score aus Masse × Wucht der erreichten Schwelle (Schwellen 4 / 8 / 12), verstärkt um +25 % je angrenzendem Gletscher und Kollision, wenn der Bruch einen Gletscher-Nachbarn trifft. Danach fällt er auf 0 ab und füllt sich zum Durchlauf-Beginn aus seiner Boden-Reserve wieder auf.","Cuando un glaciar alcanza 12 de masa, estalla: puntuación de estallido a partir de masa × la fuerza del umbral alcanzado (umbrales 4 / 8 / 12), amplificada un +25 % por cada glaciar contiguo, más una colisión cuando el estallido alcanza a un glaciar vecino. Después cae a 0 y se rellena desde su reserva del suelo al inicio del ciclo.","When a glacier reaches 12 mass, it bursts: burst score from mass × the force of the threshold reached (thresholds 4 / 8 / 12), amplified by +25% per adjacent glacier, plus a collision when the burst hits a glacier neighbour. Afterwards it drops to 0 and refills from its ground reserve at the start of the cycle.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bestenliste.label","i18n","Bestenliste","Clasificación","Leaderboard","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bestenliste.match","i18n","Bestenliste","clasificación","leaderboard","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bestenliste.text","i18n","Deine lokalen Läufe plus die globale Rangliste.","Tus partidas locales más la clasificación global.","Your local runs plus the global ranking.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bindeglied.label","i18n","Bindeglied","Enlace","Link","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bindeglied.match","i18n","Bindeglied","enlace|enlaces|enlace de escalera","link|links","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bindeglied.text","i18n","Eine Karte darf für eine Treppe im Wert abweichen. Perk-Familie Bindeglied: I/II ±1 · III um 1 oder 2 · IV jeder Wert zwischen den Nachbarn. Architekt-Gebäude Kreuzgang: ±1, ab Stufe III ±2.","Una carta puede diferir en valor para una escalera. Familia de ventajas Enlace: I/II ±1 · III en 1 o 2 · IV cualquier valor entre sus vecinas. Edificio del Arquitecto Claustro: ±1, desde el nivel III ±2.","A card may differ in value for a stair. Perk family Link: I/II ±1 · III by 1 or 2 · IV any value between its neighbours. Architect building Cloister: ±1, from tier III ±2.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bluete.label","i18n","Blüte","Floración","Bloom","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bluete.match","i18n","Blüte|Blüte-Score|Blütezeit","floración|puntuación de floración","bloom|bloom score|blooming season","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bluete.text","i18n","Ein Grün-Payoff: Siegt eine grüne Karte mit grünen Nachbarn, gibt sie +15 Blüte-Score je grüner Karte im Segment (Blütezeit ×2 in Formation, Überwucherung nochmals ×2).","Un beneficio verde: cuando gana una carta verde con vecinas verdes, da +15 de puntuación de floración por cada carta verde del segmento (Época de Floración ×2 dentro de una formación, Invasión otra vez ×2).","A green payoff: when a green card with green neighbours wins, it gives +15 bloom score per green card in the segment (Blooming Season ×2 inside a formation, Overgrowth ×2 again).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brand.label","i18n","Brandmal","Marca","Brand","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brand.match","i18n","Brandmal|Brand|Brände|gebrandmarkte|Brandpunkt|Brandpunkte","marca|marcas|marcada|punto de marca|puntos de marca","brand|brands|branded|brand point|brand points","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brand.text","i18n","Eine gebrandmarkte Gegnerkarte verliert in der nächsten Runde ihre Brandpunkte an Wert (nie unter 0). Brände verschiedener Quellen addieren sich; sie erneuern sich je Runde und stapeln sich nur mit Sonnenkern über die Runden.","Una carta rival marcada pierde sus puntos de marca en valor en el siguiente ciclo (nunca por debajo de 0). Las marcas de distintas fuentes se suman; se renuevan cada ciclo y solo se acumulan entre ciclos con Núcleo Solar.","A branded opponent card loses its brand points of value next cycle (never below 0). Brands from different sources add up; they renew every cycle and only stack across cycles with Sun Core.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brett.label","i18n","Brett (8×5)","Tablero (8×5)","Board (8×5)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brett.match","i18n","Brett","tablero","board","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brett.text","i18n","Deine 40 Deckpositionen als 8 Zeilen × 5 Spalten. Formationen laufen weiter auf der 1D-Reihenfolge.","Tus 40 posiciones de mazo como 8 filas × 5 columnas. Las formaciones siguen corriendo sobre el orden en 1D.","Your 40 deck positions as 8 rows × 5 columns. Formations still run along the 1D order.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.arch","i18n","Der Architekt","El Arquitecto","The Architect","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.deck","i18n","Deck & Karten","Mazo y cartas","Deck & cards","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.form","i18n","Formationen","Formaciones","Formations","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.frak","i18n","Archetypen","Arquetipos","Archetypes","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.grund","i18n","Grundbegriffe","Fundamentos","Basics","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.meta","i18n","Fortschritt & Meta","Progreso y meta","Progress & meta","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.perk","i18n","Perks & Rarität","Ventajas y rareza","Perks & rarity","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.praez","i18n","Präzision · Crit","Precisión · crítico","Precision · crit","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.arch","i18n","Bauphase, Brett, Gebäude, Struktur.","Fase de construcción, tablero, edificios, estructura.","Build phase, board, buildings, structure.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.deck","i18n","Woraus dein Deck besteht und wie es gelesen wird.","De qué se compone tu mazo y cómo se lee.","What your deck is made of and how it is read.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.form","i18n","Muster in der Kartenreihenfolge und was sie zahlen.","Patrones en el orden de las cartas y lo que pagan.","Patterns in the card order and what they pay.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.frak","i18n","Die vier Ressourcen, nach Archetyp gruppiert.","Los cuatro recursos, agrupados por arquetipo.","The four resources, grouped by archetype.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.grund","i18n","Stich, Serie, Kampfwert: die Vokabeln jedes Laufs.","Baza, racha, valor de combate: el vocabulario de toda partida.","Trick, streak, battle value: the vocabulary of every run.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.meta","i18n","Was über den einzelnen Lauf hinaus zählt.","Lo que cuenta más allá de una sola partida.","What counts beyond the single run.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.perk","i18n","Familien, Stufen, Raritäten, Legendäre.","Familias, niveles, rarezas, legendarias.","Families, tiers, rarities, legendaries.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.praez","i18n","Woher Crit-Chance und Crit-Multiplikator kommen.","De dónde vienen la probabilidad y el multiplicador de crítico.","Where crit chance and crit multiplier come from.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
