"id","category","de","zh-Hans","en_ref","context","limit","status","note"
"glossary.group.plant","i18n","Pflanze","植物","Plant","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.growth.label","i18n","Wachstum","生长","Growth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.growth.match","i18n","Wachstum","生长|成长","growth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.growth.text","i18n","Eigene Karten wachsen bei Siegen (nur steigend), und zwar umso schneller, je mehr Pflanze-Skills du hältst (volles Tempo ab 3 Skills, darunter anteilig). Ab 8 Wachstum wird eine Karte dauerhaft grün (reif); darunter ist sie ein Setzling.","自己的卡牌在获胜时会生长（只升不降），而且你持有的植物技能越多，长得越快（3个技能起达到满速，不足则按比例）。生长达到8时，卡牌永久变绿（成熟）；在那之前它是树苗。","Your own cards grow on wins (rising only), and the faster the more plant skills you hold (full pace from 3 skills, proportional below that). From 8 growth a card turns permanently green (ripe); below that it is a seedling.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.heat.label","i18n","Hitze","热量","Heat","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.heat.match","i18n","Hitze|Hitzeleiste","热量|热量条","heat|heat bar","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.heat.text","i18n","Siege mit klarem Kampfwert-Vorsprung heizen die Hitzeleiste (0–100 %) auf und geben Feuer-Score = (Vorsprung − 2) × 25 (+5 je weiterem Feuer-Skill). Großer Vorsprung zahlt weiter, ohne Deckel, mit abnehmendem Zuwachs; klare Niederlagen kühlen ab.","带明显战斗数值领先的获胜会给热量条（0–100%）加温，并给出火焰得分，为（领先−2）×25（每多一个火技能再+5）。领先很大时还会继续给，没有上限，但增幅递减；输得明显会降温。","Wins with a clear margin heat up the heat bar (0–100%) and give fire score = (margin − 2) × 25 (+5 per further fire skill). A large margin keeps paying without a cap, with diminishing gains; clear losses cool you down.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.hits","i18n","Treffer für „{q}“","「{q}」的搜索结果","Hits for “{q}”","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.ionize.label","i18n","Ionisierung","电离","Ionization","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.ionize.match","i18n","Ionisierung|ionisierte|ionisierten|ionisiert","电离|被电离的|电离过的","ionization|ionized|ionize","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.ionize.text","i18n","Dauerhafte Kartenmarkierung: eine ionisierte Karte gibt bei Sieg +12 Score je Stapel und erhält danach +1 Stapel (max 5). Zusätzlich lädt das ionisierte Feld die Luft auf: jeder Ionisierungsstapel im Deck hebt die Crit-Chance JEDER Siegkarte um +2 % (feldweit, bis +18 %). Wie viele Karten je Ladungsverbrauch ionisieren, wächst mit dem Archetyp: +1 je Blitz-Skill über 2.","永久性的卡牌标记：被电离的卡牌每次获胜时按层数给予每层+12得分，之后自身再+1层（最多5层）。此外，电离还会让整个场地的空气带电：卡组里每一层电离都会让任意一张获胜卡牌的暴击率提高+2%（全场生效，最高+18%）。每次消耗充能能电离多少张卡牌，取决于流派：闪电技能每超过2个就多电离1张。","A permanent card marking: an ionized card gives +12 score per stack on a win and then gains +1 stack (max 5). On top of that the ionized field charges the air: every ionization stack in the deck raises the crit chance of EVERY winning card by +2% (field-wide, up to +18%). How many cards ionize per charge consumption grows with the archetype: +1 per lightning skill beyond 2.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.joker.label","i18n","Joker","万能牌","Wild","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.joker.match","i18n","Joker","万能牌|百搭","wild|wilds","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.joker.text","i18n","Eine Karte darf bei der Erkennung den benötigten Wert oder die Farbe annehmen. Bildet allein keine Formation.","一张卡牌在判定时可以取所需的数值或花色。它自己单独不构成阵型。","A card may take on the value or suit required by the recognition. On its own it forms no formation.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kampfwert.label","i18n","Kampfwert","战斗数值","Combat value","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kampfwert.match","i18n","Kampfwert","战斗数值|战力","combat value","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kampfwert.text","i18n","Der effektive Wert einer Karte im Stich: Kartenwert plus alle Stichwert-Boni. Der höhere gewinnt.","一张卡牌在这一墩里的实际数值：卡牌数值加上所有墩值加成。高的一方获胜。","A card's effective value in a trick: card value plus all trick-value bonuses. The higher one wins.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kartenwert.label","i18n","Kartenwert","卡牌数值","Card value","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kartenwert.match","i18n","Kartenwert|Dauerwert","卡牌数值|永久数值","card value|card values","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kartenwert.text","i18n","Der bleibende Grundwert einer Karte, durch Perks, Schmieden, Schichten oder den Architekten dauerhaft veränderbar.","一张卡牌留得住的基础数值，可以通过天赋、锻造、层数或建筑师永久改变。","A card's lasting base value, permanently changeable through perks, forging, layering or the Architect.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kaskade.label","i18n","Kaskade","级联","Cascade","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kaskade.match","i18n","Kaskade|Kaskaden","级联|连锁","cascade|cascades","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kaskade.text","i18n","Ein Ereignis zündet das nächste. Bei Blitz: ein Crit auf oder neben einer ionisierten Karte erzeugt zusätzliche Ladung. Bei Eis: ein berstender Gletscher reißt seine Nachbarn mit, sodass eine Bruchwelle durchs Cluster läuft.","一个事件点燃下一个。在闪电这边：在被电离的卡牌上或旁边发生的暴击会产生额外充能。在冰这边：一座碎裂的冰川会带上它的邻居，让一波碎裂滚过整个集群。","One event sets off the next. With lightning: a crit on or next to an ionized card generates extra charge. With ice: a bursting glacier drags its neighbours along, so a wave of bursts runs through the cluster.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kategorien.label","i18n","Kategorien A–E","类别A–E","Categories A–E","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kategorien.match","i18n","Kategorien","类别","categories","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kategorien.text","i18n","Die fünf Perk-Sorten: A Deck · B Stich · C Rolle · D Score · E Form (Formationswerkzeuge).","五种天赋类型：A卡组 · B墩 · C角色 · D得分 · E阵型（阵型工具）。","The five perk kinds: A Deck · B Trick · C Role · D Score · E Form (formation tools).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kicker.label","i18n","Stufen-Kicker","阶段附加","Tier kicker","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kicker.match","i18n","Stufen-Kicker|Kicker","阶段附加|附加","tier kicker|kicker","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kicker.text","i18n","Manche Gebäude schalten beim Aufwerten ab einer bestimmten Stufe einen zusätzlichen Effekt frei, nicht nur eine größere Zahl.","有些建筑升到某一阶时会解锁一个额外效果，而不只是把数字变大。","Some buildings unlock an additional effect when upgraded past a certain tier, not just a bigger number.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kosmetik.label","i18n","Kosmetik / Deck","外观 / 卡组","Cosmetics / deck","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kosmetik.match","i18n","Kosmetik","外观","cosmetics","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.kosmetik.text","i18n","Rein kosmetische Freischaltungen (Kartenrücken, Spielfeld-Skins) ohne Gameplay-Effekt, z. B. Rang-Decks.","纯外观的解锁（卡背、战场皮肤），不影响玩法，例如段位卡组。","Purely cosmetic unlocks (card backs, battlefield skins) with no gameplay effect, rank decks for instance.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.lage.label","i18n","Lage","位置","Placement","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.lage.match","i18n","Lage","位置","placement","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.lage.text","i18n","Manche Gebäude wirken nur in den frühen oder nur in den späten Segmenten des Bretts; die Platzierung entscheidet (z. B. Wehrgang, Vorwerk).","有些建筑只在棋盘靠前或只在靠后的区段里生效；放在哪里就是决定（例如城墙走道、前哨堡）。","Some buildings only work in the early or only in the late segments of the board; placement decides (Rampart Walk, Outwork for instance).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.legendaer.label","i18n","Legendär","传说","Legendary","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.legendaer.match","i18n","Legendär|Legendäre|Legendärer|legendäres|legendären|Legendaries","传说|传说的","legendary|legendaries","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.legendaer.text","i18n","Ein mächtiger Effekt mit Nachteil, außerhalb des Stufen-Systems: eigener Wurf, goldener Rahmen, höchstens einer je Angebot.","一个带缺点的强力效果，处在分阶体系之外：单独抽取，金色边框，每次提供最多一个。","A powerful effect with a drawback, outside the tier system: its own roll, golden frame, at most one per offer.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.legskill.label","i18n","Legendärer Skill","传说技能","Legendary skill","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.legskill.match","i18n","Legendärer Skill|legendäre Skills","传说技能|传说","legendary skill|legendary skills","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.legskill.text","i18n","Eine seltene, besonders mächtige Skill-Stufe (mit ★ markiert). Legendäre Skills kommen ausschließlich aus der Legendär-Phase (Durchlauf 29). Welche Archetypen dort antreten, entscheidet der Upgrade-Baum.","一档罕见而特别强力的技能（用★标记）。传说技能只会来自传说阶段（第29轮）。哪些流派会出现在那里，由升级树决定。","A rare, especially powerful skill tier (marked with ★). Legendary skills come exclusively from the legendary phase (cycle 29). Which archetypes appear there is decided by the upgrade tree.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.masse.label","i18n","Masse","质量","Mass","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.masse.match","i18n","Masse","质量","mass","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.masse.text","i18n","Die Eis-Ressource: Masse liegt auf dem Brettfeld. Jeder Gletscher gewinnt jeden Durchlauf +1 Masse, bedingungslos bei Sieg wie Niederlage; ein Sieg bringt +1 Masse zusätzlich.","冰的资源：质量积在棋盘格上。每座冰川每轮都无条件获得+1质量，无论胜负；一次获胜再额外+1质量。","The ice resource: mass sits on the board cell. Every glacier gains +1 mass every cycle, unconditionally on a win or a loss; a win brings +1 mass on top.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.nachhall.label","i18n","Nachhall","回响","Echo","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.nachhall.match","i18n","Nachhall","回响|余响","echo","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.nachhall.text","i18n","Endet eine Formation, überträgt sich ihr Formations-Faktor noch einmal auf die direkt nächste Karte. Der Bonus wirkt nach.","一个阵型结束时，它的阵型系数会再传递到紧接着的下一张卡牌上。加成会延续一次。","When a formation ends, its formation factor carries over once more to the very next card. The bonus lingers.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.nav.categories","i18n","Kategorien","分类","Categories","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.nav.note","i18n","Die Suche greift über alle Kategorien; die Zähler zeigen, wo die Treffer liegen.","搜索会跨所有分类；计数显示命中落在哪里。","Search covers every category; the counters show where the hits are.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
